1 102 2.90548e-09 2.923e-09 2.18254e-09 -1.54724e-09 4.27856e-11  4.7479
1 103 2.68558e-09 2.70326e-09 1.92346e-09 -1.5585e-09 3.90791e-11  4.95996
1 104 2.57494e-09 2.59329e-09 1.84249e-09 -1.49715e-09 3.67852e-11  5.06302
1 105 2.27773e-09 2.29512e-09 1.58298e-09 -1.37138e-09 3.15655e-11  5.10329
1 106 1.84828e-09 1.86232e-09 1.19513e-09 -1.18153e-09 2.46104e-11  5.12234
1 107 1.56765e-09 1.57751e-09 9.04638e-10 -1.04982e-09 1.9884e-11  5.07271
1 108 1.40383e-09 1.40748e-09 7.10694e-10 -9.54428e-10 1.72338e-11  5.02588
1 109 1.46476e-09 1.46386e-09 6.23129e-10 -1.01357e-09 1.78821e-11  5.00668
1 110 1.29611e-09 1.29335e-09 4.0541e-10 -8.75346e-10 1.52697e-11  4.98941
1 111 1.01969e-09 1.01716e-09 1.97654e-10 -6.31632e-10 1.14345e-11  4.93457
1 112 8.8858e-10 8.86653e-10 9.7064e-11 -5.30166e-10 1.01435e-11  4.86352
1 113 8.372e-10 8.35647e-10 2.88994e-11 -5.09211e-10 1.02777e-11  4.80142
1 114 5.90288e-10 5.89518e-10 -2.20644e-11 -3.30564e-10 7.4299e-12  4.69089
1 115 4.39974e-10 4.3962e-10 -7.15574e-11 -2.36887e-10 5.92519e-12  4.65412
1 116 3.56106e-10 3.55949e-10 -1.17554e-10 -1.86236e-10 5.25994e-12  4.69499
